~id,~label,name
"ator_Evandro_Melo","Ator","Evandro Melo"
"ator_Ftima_Montenegro","Ator","Fátima Montenegro"
"ator_Geni_Fraga","Ator","Geni Fraga"
"ator_Gillray_Coutinho","Ator","Gillray Coutinho"
"ator_Giovanna_de_Toni","Ator","Giovanna de Toni"
"ator_Giselle_Prates","Ator","Giselle Prates"
"ator_Giulia_Gayoso","Ator","Giulia Gayoso"
"ator_Giulianna_Monte","Ator","Giulianna Monte"
"ator_Guilherme_Leicam","Ator","Guilherme Leicam"
"ator_Guilherme_Prates","Ator","Guilherme Prates"
"ator_Gustavo_Arthiddoro","Ator","Gustavo Arthiddoro"
"ator_Inez_Viana","Ator","Inez Viana"
"ator_Jayme_Matarazzo","Ator","Jayme Matarazzo"
"ator_Jssica_Barbosa","Ator","Jéssica Barbosa"
"ator_Jessika_Alves","Ator","Jessika Alves"
"ator_Jorge_de_S","Ator","Jorge de Sá"
"ator_Julio_Levy","Ator","Julio Levy"
"ator_Karine_Teles","Ator","Karine Teles"
"ator_Livian_Arago","Ator","Livian Aragão"
"ator_Lourinelson_Vladmir","Ator","Lourinelson Vladmir"
"ator_Lucas_Brito","Ator","Lucas Brito"
"ator_Maicon_Rodrigues","Ator","Maicon Rodrigues"
"ator_Marcel_Otvio","Ator","Marcel Otávio"
"ator_Marcello_Melo_Jr","Ator","Marcello Melo Jr."
"ator_Marcio_Ehrlich","Ator","Marcio Ehrlich"
"ator_Marco_Marcondes","Ator","Marco Marcondes"
"ator_Marcus_Dioli","Ator","Marcus Dioli"
"ator_Maria_Eduarda_Carvalho","Ator","Maria Eduarda Carvalho"
"ator_Maria_Otavia_Cordazzo","Ator","Maria Otavia Cordazzo"
"ator_Marisa_Orth","Ator","Marisa Orth"
"ator_Maximo_Bossimo","Ator","Maximo Bossimo"
"ator_Mayana_Moura","Ator","Mayana Moura"
"ator_Monica_Carvalho","Ator","Monica Carvalho"
"ator_Murici_Lima","Ator","Murici Lima"
"ator_Ole_Erdmann","Ator","Ole Erdmann"
"ator_Olvia_Arajo","Ator","Olívia Araújo"
"ator_Olvia_Torres","Ator","Olívia Torres"
"ator_Paola_Rodrigues","Ator","Paola Rodrigues"
"ator_Patrick_Dadalto","Ator","Patrick Dadalto"
"ator_Paulo_Verlings","Ator","Paulo Verlings"
"ator_Raffaelle_Casuccio","Ator","Raffaelle Casuccio"
"ator_Ramon_Cabrer","Ator","Ramon Cabrer"
"ator_Rose_Moraes","Ator","Rose Moraes"
"ator_Sabrina_Petraglia","Ator","Sabrina Petraglia"
"ator_Samuel_Luz","Ator","Samuel Luz"
"ator_Samuel_Toledo","Ator","Samuel Toledo"
"ator_Sergio_Stern","Ator","Sergio Stern"
"ator_Simon_Petracchi","Ator","Simon Petracchi"
"ator_Thalita_Xavier","Ator","Thalita Xavier"
"ator_Ulysses_Ferraz","Ator","Ulysses Ferraz"
"ator_Vitria_Strada","Ator","Vitória Strada"
"ator_Walkiria_Ribeiro","Ator","Walkiria Ribeiro"
"ator_Wallace_Lima","Ator","Wallace Lima"
"ator_Werner_Shnemann","Ator","Werner Shünemann"
"ator_Yasmim_Gomlevsky","Ator","Yasmim Gomlevsky"
"ator_Z_Victor_Castiel","Ator","Zé Victor Castiel"
"ator_Alexandre_Ackermann","Ator","Alexandre Ackermann"
"ator_Alexandre_Damascena","Ator","Alexandre Damascena"
"ator_Bruno_Udovic","Ator","Bruno Udovic"
"ator_Celso_Frateschi","Ator","Celso Frateschi"
"ator_Cris_Vianna","Ator","Cris Vianna"
"ator_Derio_Chagas","Ator","Derio Chagas"
"ator_Eduardo_Pires","Ator","Eduardo Pires"
"ator_Edyr_Duque","Ator","Edyr Duque"
"ator_Fabrcio_Boliveira","Ator","Fabrício Boliveira"
"ator_Gisele_Fres","Ator","Gisele Fróes"
"ator_Guilherme_Berengher","Ator","Guilherme Berengher"
"ator_Harley_Vas","Ator","Harley Vas"
"ator_Bruno_Valverde","Ator","Bruno Valverde"
"ator_Joaquim_de_Castro","Ator","Joaquim de Castro"
"ator_Larissa_Biondo","Ator","Larissa Biondo"
"ator_Lucas_Rocha","Ator","Lucas Rocha"
"ator_Lucy_Ramos","Ator","Lucy Ramos"
"ator_Marcelo_Batista","Ator","Marcelo Batista"
"ator_Mauricio_Gonalves","Ator","Mauricio Gonçalves"
"ator_Osvaldo_Barana","Ator","Osvaldo Baraúna"
"ator_Patricia_Pillar","Ator","Patricia Pillar"
"ator_William_Vita","Ator","William Vita"
"ator_Adelaide_Conceio","Ator","Adelaide Conceição"
"ator_Beth_Wainberg","Ator","Beth Wainberg"
"ator_Camila_Amado","Ator","Camila Amado"
"ator_Helber_Rangel","Ator","Helber Rangel"
"ator_Jos_Prata","Ator","José Prata"
"ator_Normal_Geraldy","Ator","Normal Geraldy"
"ator_Oberdan_Junior","Ator","Oberdan Junior"
"ator_Pratinha","Ator","Pratinha"
"ator_Abraho_Ribeiro","Ator","Abrahão Ribeiro"
"ator_Alexandre_Lipiani","Ator","Alexandre Lipiani"
"ator_Andr_Mucci","Ator","André Mucci"
"ator_Andrea_Stelzer","Ator","Andrea Stelzer"
"ator_Antonio_Vianna","Ator","Antonio Vianna"
"ator_Arminda_Pinho","Ator","Arminda Pinho"
"ator_Bete_Madruga","Ator","Bete Madruga"
"ator_Bianca_Blonde","Ator","Bianca Blonde"
"ator_Carmem_Caroline","Ator","Carmem Caroline"
"ator_Carolina_Pavanelli","Ator","Carolina Pavanelli"
"ator_Cesar_Augusto","Ator","Cesar Augusto"
"ator_Claudia_Wagner","Ator","Claudia Wagner"
"ator_Dbora_Viana","Ator","Débora Viana"
"ator_Dora_Fennandes","Ator","Dora Fennandes"
"ator_Fabiano_Miranda","Ator","Fabiano Miranda"
"ator_Ftima_Patrcio","Ator","Fátima Patrício"
"ator_Fernanda_Ferras","Ator","Fernanda Ferras"
"ator_Hlio_Ribeiro","Ator","Hélio Ribeiro"
"ator_Jarbas_Fontenele","Ator","Jarbas Fontenele"
"ator_Julieta_Wilmar","Ator","Julieta Wilmar"
"ator_Jussara_Calmon","Ator","Jussara Calmon"
"ator_Laura_de_La_Roque","Ator","Laura de La Roque"
"ator_Leonardo_Borges","Ator","Leonardo Borges"
"ator_Leonardo_Vieira","Ator","Leonardo Vieira"
"ator_Luciana_Carvalho","Ator","Luciana Carvalho"
"ator_Maguinha","Ator","Maguinha"
"ator_Manoel_Theodoro","Ator","Manoel Theodoro"
"ator_Mara_Sandes","Ator","Mara Sandes"
"ator_Marcelo_Coutinho","Ator","Marcelo Coutinho"
"ator_Maria_Thompson","Ator","Maria Thompson"
"ator_Mauro_Gorini","Ator","Mauro Gorini"
"ator_Mirela","Ator","Mirela"
"ator_Monique_Marques","Ator","Monique Marques"
"ator_Naura_Schneider","Ator","Naura Schneider"
"ator_Nedira_Campos","Ator","Nedira Campos"
"ator_Paulo_Marrayo","Ator","Paulo Marrayo"
"ator_Patrcia_Frana","Ator","Patrícia França"
"ator_Priscila_Camargo","Ator","Priscila Camargo"
"ator_Raimundo_Emerson","Ator","Raimundo Emerson"
"ator_Rogrio_Frana","Ator","Rogério França"
"ator_Roselaine_Pissaia","Ator","Roselaine Pissaia"
"ator_Srgio_Fonta","Ator","Sérgio Fonta"
"ator_Srgio_Mannarino","Ator","Sérgio Mannarino"
"ator_Vanda_Alves","Ator","Vanda Alves"
"ator_Aldo_Bueno","Ator","Aldo Bueno"
"ator_Antnio_Pompo","Ator","Antônio Pompêo"
"ator_Athayde_Arcoverde","Ator","Athayde Arcoverde"
"ator_Canarinho","Ator","Canarinho"
"ator_Daisy_Nascimento","Ator","Daisy Nascimento"
"ator_Elaine_Cristina","Ator","Elaine Cristina"
"ator_Fernando_de_Almeida","Ator","Fernando de Almeida"
"ator_Henrique_Pagnoncellis","Ator","Henrique Pagnoncellis"
"ator_Ibaez_Filho","Ator","Ibañez Filho"
"ator_Jacyra_Sampaio","Ator","Jacyra Sampaio"
"ator_Joel_Silva","Ator","Joel Silva"
"ator_Jorge_de_Jesus","Ator","Jorge de Jesus"
"ator_Lizandra_Souto","Ator","Lizandra Souto"
"ator_Luciana_Braga","Ator","Luciana Braga"
"ator_Nelson_Soares_Gomes","Ator","Nelson Soares Gomes"
"ator_Renato_Prieto","Ator","Renato Prieto"
"ator_Thiago_Justino","Ator","Thiago Justino"
"ator_Walter_Santos","Ator","Walter Santos"
"ator_Angela_Rebello","Ator","Angela Rebello"
"ator_Antnio_Calloni","Ator","Antônio Calloni"
"ator_Cassiano_Carneiro","Ator","Cassiano Carneiro"
"ator_Daniela_Faria","Ator","Daniela Faria"
"ator_Dil_Costa","Ator","Dil Costa"
"ator_Diogo_Vilela","Ator","Diogo Vilela"
"ator_Elias_Andreato","Ator","Elias Andreato"
"ator_Emlia_Rei","Ator","Emília Rei"
"ator_Glria_Pires","Ator","Glória Pires"
"ator_Guilherme_Corra","Ator","Guilherme Corrêa"
"ator_Herval_Siqueira","Ator","Herval Siqueira"
"ator_Ivan_Cndido","Ator","Ivan Cândido"
"ator_La_Garcia","Ator","Léa Garcia"
"ator_Luiz_Antnio_Pillar","Ator","Luiz Antônio Pillar"
"ator_Luiz_Carlos_Tourinho","Ator","Luiz Carlos Tourinho"
"ator_Mariah_da_Penha","Ator","Mariah da Penha"
"ator_Ricardo_Reis_e_Silva","Ator","Ricardo Reis e Silva"
"ator_Rodrigo_Faro","Ator","Rodrigo Faro"
"ator_Samara_Felippo","Ator","Samara Felippo"
"ator_Tcito_Rocha","Ator","Tácito Rocha"
"ator_Tom_Curti","Ator","Tom Curti"
"ator_Vincius_de_Oliveira","Ator","Vinícius de Oliveira"
"ator_Airan_Pinheiro","Ator","Airan Pinheiro"
"ator_Ana_Vitoria_Bastos","Ator","Ana Vitoria Bastos"
"ator_Andr_Salvador","Ator","André Salvador"
"ator_Angela_Camara","Ator","Angela Camara"
"ator_Angelo_Coimbra","Ator","Angelo Coimbra"
"ator_Anna_Lima","Ator","Anna Lima"
"ator_Antnio_Gonzales","Ator","Antônio Gonzales"
"ator_Bartholomeu_De_Haro","Ator","Bartholomeu De Haro"
"ator_Carlos_Augusto_Salles","Ator","Carlos Augusto Salles"
"ator_Carlos_Ferolis","Ator","Carlos Ferolis"
"ator_Carlos_Vieira","Ator","Carlos Vieira"
"ator_Carol_Nakamura","Ator","Carol Nakamura"
"ator_Caroline_Verban","Ator","Caroline Verban"
"ator_Cinara_Leal","Ator","Cinara Leal"
"ator_Claudia_Netto","Ator","Claudia Netto"
"ator_Claudio_Galvan","Ator","Claudio Galvan"
"ator_Claudio_Mendes","Ator","Claudio Mendes"
"ator_Cleber_Martins","Ator","Cleber Martins"
"ator_Dan_Nakagawa","Ator","Dan Nakagawa"
"ator_Daniela_Carvalho","Ator","Daniela Carvalho"
"ator_Daphne_Karla","Ator","Daphne Karla"
"ator_Diogo_Salles","Ator","Diogo Salles"
"ator_Eike_Duarte","Ator","Eike Duarte"
"ator_Emilia_Kiyohara","Ator","Emilia Kiyohara"
"ator_Emlio_Orciollo_Netto","Ator","Emílio Orciollo Netto"
"ator_Erika_Januza","Ator","Erika Januza"
"ator_Fabio_Yoshihara","Ator","Fabio Yoshihara"
"ator_Ftima_Patriccio","Ator","Fátima Patriccio"
"ator_Felipe_Mago","Ator","Felipe Mago"
"ator_Flvia_Guedes","Ator","Flávia Guedes"
"ator_Francisco_De_Carvalho","Ator","Francisco De Carvalho"
"ator_Francciny_Castro","Ator","Francciny Castro"
"ator_Gabi_Costa","Ator","Gabi Costa"
"ator_Gabriel_Manita","Ator","Gabriel Manita"
"ator_Gabriela_Alegre","Ator","Gabriela Alegre"
"ator_Geovanna_Tominaga","Ator","Geovanna Tominaga"
"ator_Giovanna_De_Toni","Ator","Giovanna De Toni"
"ator_Giovanna_Lancellotti","Ator","Giovanna Lancellotti"
"ator_Giulliana_Succine","Ator","Giulliana Succine"
"ator_Igor_Monteiro_Vianna","Ator","Igor Monteiro Vianna"
"ator_Isabelly_Alcantara","Ator","Isabelly Alcantara"
"ator_Jacqueline_Sato","Ator","Jacqueline Sato"
"ator_Jean_Paul","Ator","Jean Paul"
"ator_Jean_Pierre_Noher","Ator","Jean Pierre Noher"
"ator_Joo_Cortes","Ator","João Cortes"
"ator_Joo_Lucas_Romero","Ator","João Lucas Romero"
"ator_Joo_Pedro","Ator","João Pedro"
"ator_Joao_Velho","Ator","Joao Velho"
"ator_Joo_Vitti","Ator","João Vitti"
"ator_Joseph_Carter","Ator","Joseph Carter"
"ator_Karoline_Albertassi","Ator","Karoline Albertassi"
"ator_Ken_Kaneco","Ator","Ken Kaneco"
"ator_Kendi","Ator","Kendi"
"ator_Kika_Kalache","Ator","Kika Kalache"
"ator_Laura_Queiroz","Ator","Laura Queiroz"
"ator_Lea_Garcia","Ator","Lea Garcia"
"ator_Lenita_Oliver","Ator","Lenita Oliver"
"ator_Leo_Gergis_Leite","Ator","Leo Gergis Leite"
"ator_Leonardo_Tabosa","Ator","Leonardo Tabosa"
"ator_Leticia_Karneiro","Ator","Leticia Karneiro"
"ator_Luana_Xavier","Ator","Luana Xavier"
"ator_Lucas_Lucco","Ator","Lucas Lucco"
"ator_Lucas_Sapucahy","Ator","Lucas Sapucahy"
"ator_Luciana_Borghi","Ator","Luciana Borghi"
"ator_Luka_Ribeiro","Ator","Luka Ribeiro"
"ator_Luma_Costa","Ator","Luma Costa"
"ator_Marcio_Kieling","Ator","Marcio Kieling"
"ator_Marcio_Rosrio","Ator","Marcio Rosário"
"ator_Marcos_Miura","Ator","Marcos Miura"
"ator_Marcos_Tumura","Ator","Marcos Tumura"
"ator_Maria_Joana","Ator","Maria Joana"
"ator_Marina_Brando","Ator","Marina Brandão"
"ator_Marko_Ribeiro","Ator","Marko Ribeiro"
"ator_Pamela_Tom","Ator","Pamela Tomé"
"ator_Paula_Sandroni","Ator","Paula Sandroni"
"ator_Paulo_Chun","Ator","Paulo Chun"
"ator_Pedro_Novaes","Ator","Pedro Novaes"
"ator_Rafael_Cardoso","Ator","Rafael Cardoso"
"ator_Ramon_Iecker","Ator","Ramon Iecker"
"ator_Raquel_Iantas","Ator","Raquel Iantas"
"ator_Renata_Dominguez","Ator","Renata Dominguez"
"ator_Ricardo_Alegre","Ator","Ricardo Alegre"
"ator_Ricardo_Conti","Ator","Ricardo Conti"
"ator_Ricardo_Herriot","Ator","Ricardo Herriot"
"ator_Roberta_Piragibe","Ator","Roberta Piragibe"
"ator_Ronan_Horta","Ator","Ronan Horta"
"ator_Samara_Chedid","Ator","Samara Chedid"
"ator_Sergio_Mamberti","Ator","Sergio Mamberti"
"ator_Tatiana_Tibrcio","Ator","Tatiana Tibúrcio"
"ator_Therla_Duarte","Ator","Therla Duarte"
"ator_Tico_Cardoso","Ator","Tico Cardoso"
"ator_Thiago_Pedroso","Ator","Thiago Pedroso"
"ator_Vera_Ferreira","Ator","Vera Ferreira"
"ator_Wilson_Rabelo","Ator","Wilson Rabelo"
"ator_Yashar_Zambuzzi","Ator","Yashar Zambuzzi"
"ator_Yuri_Carvalho_Novotny","Ator","Yuri Carvalho Novotny"
"ator_Agles_Stibe","Ator","Agles Stibe"
"ator_Alexandre_Barillari","Ator","Alexandre Barillari"
"ator_Andr_Mattos","Ator","André Mattos"
"ator_Brbara_Borges","Ator","Bárbara Borges"
"ator_Bianca_Comparato","Ator","Bianca Comparato"
"ator_Carlos_Bonow","Ator","Carlos Bonow"
"ator_Cssio_Ramos","Ator","Cássio Ramos"
"ator_Cristina_Ferro","Ator","Cristina Ferro"
"ator_Dado_Dolabella","Ator","Dado Dolabella"
"ator_Dan_Stulbach","Ator","Dan Stulbach"
"ator_Daniel_Zubrinsky","Ator","Daniel Zubrinsky"
"ator_Daniela_Nogueira","Ator","Daniela Nogueira"
"ator_Derlan_Henriques","Ator","Derlan Henriques"
"ator_Eduardo_Fraga","Ator","Eduardo Fraga"
"ator_Elcio_Romar","Ator","Elcio Romar"
"ator_Elsio_Lage","Ator","Elísio Lage"
"ator_Fabiana_Meyreles","Ator","Fabiana Meyreles"
"ator_Fbio_Ferrer","Ator","Fábio Ferrer"
"ator_Fabio_Lago","Ator","Fabio Lago"
"ator_Fabio_Maltez","Ator","Fabio Maltez"
"ator_Felipe_Cardoso","Ator","Felipe Cardoso"
"ator_Filippo_Coelho","Ator","Filippo Coelho"
"ator_Laura_Gottsha","Ator","Laura Gottsha"
"ator_Guida_Viana","Ator","Guida Viana"
"ator_Gustavo_Moraes","Ator","Gustavo Moraes"
"ator_Hamilton_Ricardo","Ator","Hamilton Ricardo"
"ator_Helena_Ranaldi","Ator","Helena Ranaldi"
"ator_Jayme_Priard","Ator","Jayme Périard"
"ator_Jessica_Sodr","Ator","Jessica Sodré"
"ator_Joana_Lerner","Ator","Joana Lerner"
"ator_Jos_Afonso","Ator","José Afonso"
"ator_Jos_Fonseca","Ator","José Fonseca"
"ator_Juliana_Diniz","Ator","Juliana Diniz"
"ator_Leandra_Leal","Ator","Leandra Leal"
"ator_Lucielly_Di_Camargo","Ator","Lucielly Di Camargo"
"ator_Lucy_Mafra","Ator","Lucy Mafra"
"ator_Ludmila_Dayer","Ator","Ludmila Dayer"
"ator_Luiz_Carlos_Vasconcelos","Ator","Luiz Carlos Vasconcelos"
"ator_Luiz_Magnelli","Ator","Luiz Magnelli"
"ator_Mabel_Tube","Ator","Mabel Tube"
"ator_Manoel_Candeias","Ator","Manoel Candeias"
"ator_Marcela_Barrozo","Ator","Marcela Barrozo"
"ator_Marcelo_Escorel","Ator","Marcelo Escorel"
"ator_Marcelo_Max","Ator","Marcelo Max"
"ator_Marcelo_Melo","Ator","Marcelo Melo"
"ator_Marcelo_Vrzea","Ator","Marcelo Várzea"
"ator_Mrcio_Melo","Ator","Márcio Melo"
"ator_Marco_Vilella","Ator","Marco Vilella"
"ator_Maria_Amlia_Britto","Ator","Maria Amélia Britto"
"ator_Marlia_Gabriela","Ator","Marília Gabriela"
"ator_Mrio_Frias","Ator","Mário Frias"
"ator_Miriam_Martinez","Ator","Miriam Martinez"
"ator_Mylla_Christie","Ator","Mylla Christie"
"ator_Nuno_Melo","Ator","Nuno Melo"
"ator_Ramon_Motta","Ator","Ramon Motta"
"ator_Ronnie_Marruda","Ator","Ronnie Marruda"
"ator_Silvia_Salgado","Ator","Silvia Salgado"
"ator_Snia_Siqueira","Ator","Sônia Siqueira"
"ator_Tammy_Luciano","Ator","Tammy Luciano"
"ator_Tnia_Khalill","Ator","Tânia Khalill"
"ator_Tatyane_Fontinhas_Goulart","Ator","Tatyane Fontinhas Goulart"
"ator_Terezinha_Amayo","Ator","Terezinha Amayo"
"ator_Thadeu_Matos","Ator","Thadeu Matos"
"ator_Thereza_Piffer","Ator","Thereza Piffer"
"ator_Thiago_Fragoso","Ator","Thiago Fragoso"
"ator_Werner_Schnemann","Ator","Werner Schünemann"
"ator_Z_Carlos_Machado","Ator","Zé Carlos Machado"
"ator_Antonio_Ganzarolli","Ator","Antonio Ganzarolli"
"ator_Betina_Viany","Ator","Betina Viany"
"ator_Carla_Neil","Ator","Carla Neil"
"ator_Carlos_Eduardo_Dollabela","Ator","Carlos Eduardo Dollabela"
"ator_Carmem_Silva","Ator","Carmem Silva"
"ator_Ceclia_Simes","Ator","Cecília Simões"
"ator_Cludio_Fontes","Ator","Cláudio Fontes"
"ator_Dulce_Conforto","Ator","Dulce Conforto"
"ator_Eduardo_Conde","Ator","Eduardo Conde"
"ator_Ed_Heath","Ator","Ed Heath"
"ator_Elza_Gomes","Ator","Elza Gomes"
"ator_Helena_Rego","Ator","Helena Rego"
"ator_Jorge_Botelho","Ator","Jorge Botelho"
"ator_Joo_Batista_Ribeiro","Ator","João Batista Ribeiro"
"ator_Jurandir_Silva","Ator","Jurandir Silva"
"ator_Leila_Cravo","Ator","Leila Cravo"
"ator_La_Alves","Ator","Léa Alves"
"ator_Macedo_Neto","Ator","Macedo Neto"
"ator_Mara_Rbia","Ator","Mara Rúbia"
"ator_Maria_Ligia","Ator","Maria Ligia"
"ator_Mrio_Petrglia","Ator","Mário Petráglia"
"ator_Nelson_Brook","Ator","Nelson Brook"
"ator_Nena_Ainhoren","Ator","Nena Ainhoren"
"ator_Noira_Mello","Ator","Noira Mello"
"ator_Rafael_Vizarro","Ator","Rafael Vizarro"
"ator_Roberto_Silveira_Filho","Ator","Roberto Silveira Filho"
"ator_Rui_Rezende","Ator","Rui Rezende"
"ator_Samir_de_Montemor","Ator","Samir de Montemor"
"ator_Solon_de_Almeida","Ator","Solon de Almeida"
"ator_Snia_Regina","Ator","Sônia Regina"
"ator_Ary_Coslov","Ator","Ary Coslov"
"ator_Catulo_de_Paula","Ator","Catulo de Paula"
"ator_DArtagnan_Mello","Ator","D’Artagnan Mello"
"ator_Darcy_de_Souza","Ator","Darcy de Souza"
"ator_Fredman_Ribeiro","Ator","Fredman Ribeiro"
"ator_Fregolente","Ator","Fregolente"
"ator_Gilson_Moura","Ator","Gilson Moura"
"ator_Heloisa_Raso","Ator","Heloisa Raso"
"ator_Joana_de_Souza","Ator","Joana de Souza"
"ator_Marcelo_Barana","Ator","Marcelo Baraúna"
"ator_Mrcio_de_Lucca","Ator","Márcio de Lucca"
"ator_Marcus_Toledo","Ator","Marcus Toledo"
"ator_Maria_das_Graas","Ator","Maria das Graças"
"ator_Nardel_Ramos","Ator","Nardel Ramos"
"ator_Paulo_Tondato","Ator","Paulo Tondato"
"ator_Pietro_Mario","Ator","Pietro Mario"
"ator_Ricardo_Garcia","Ator","Ricardo Garcia"
"ator_Silvia_Chamecki_Bonet","Ator","Silvia Chamecki Bonet"
"ator_Thas_de_Andrade","Ator","Thaís de Andrade"
"ator_Walter_Moreno","Ator","Walter Moreno"
"ator_Zilclia_dos_Santos","Ator","Zilcléia dos Santos"
"ator_Cssia_Fourreaux","Ator","Cássia Fourreaux"
"ator_Edney_Giovenazzi","Ator","Edney Giovenazzi"
"ator_Izabella_Bicalho","Ator","Izabella Bicalho"
"ator_Lisa_Vieira","Ator","Lisa Vieira"
"ator_Maralize","Ator","Maralize"
"ator_Maria_Della_Costa","Ator","Maria Della Costa"
"ator_Mariza_Quirino","Ator","Mariza Quirino"
"ator_Monique_Alves","Ator","Monique Alves"
"ator_Myrian_Prsia","Ator","Myrian Pérsia"
"ator_Neuza_Caribe","Ator","Neuza Caribe"
"ator_Nicette_Bruno","Ator","Nicette Bruno"
"ator_Nilson_Acioly","Ator","Nilson Acioly"
"ator_Patrcia_Phebo","Ator","Patrícia Phebo"
"ator_Snia_Clara","Ator","Sônia Clara"
"ator_Tmara_Taxman","Ator","Tâmara Taxman"
"ator_Tnia_Bscoli","Ator","Tânia Bôscoli"
"ator_Terezinha_Sodr","Ator","Terezinha Sodré"
"ator_Abrahao_Farc","Ator","Abrahao Farc"
"ator_Acacio_Frauches","Ator","Acacio Frauches"
"ator_Adilson_Girardi","Ator","Adilson Girardi"
"ator_Adriana_Mattos","Ator","Adriana Mattos"
"ator_Afranio_Gama","Ator","Afranio Gama"
"ator_Alton_Graa","Ator","Aílton Graça"
"ator_Alba_Regina_Tavares","Ator","Alba Regina Tavares"
"ator_Alexandro_Malvao","Ator","Alexandro Malvao"
"ator_Alexia_Garcia","Ator","Alexia Garcia"
"ator_Alfredo_Garces","Ator","Alfredo Garces"
"ator_Alfredo_Penteado","Ator","Alfredo Penteado"
"ator_Aline_Matheus","Ator","Aline Matheus"
"ator_Allan_Lustosa","Ator","Allan Lustosa"
"ator_Amanda_De_Azevedo","Ator","Amanda De Azevedo"
"ator_Amaury_de_Lima","Ator","Amaury de Lima"
"ator_Ana_Jasen","Ator","Ana Jasen"
"ator_Ana_Luisa_Folly","Ator","Ana Luisa Folly"
"ator_Ana_Luisa_Leite","Ator","Ana Luisa Leite"
"ator_Ana_Paula_Chaib","Ator","Ana Paula Chaib"
"ator_Ana_Teresa_Welerson","Ator","Ana Teresa Welerson"
"ator_Analu_Silveira","Ator","Analu Silveira"
"ator_Andre_Delluca","Ator","Andre Delluca"
"ator_Andre_Pontenova","Ator","Andre Pontenova"
"ator_Andre_Santinho","Ator","Andre Santinho"
"ator_Angela_Delphim","Ator","Angela Delphim"
"ator_Anja_Bittencourt","Ator","Anja Bittencourt"
"ator_Anna_Terra","Ator","Anna Terra"
"ator_Anselmo_Fernandes","Ator","Anselmo Fernandes"
"ator_Antonio_Fragoso","Ator","Antonio Fragoso"
"ator_Antonio_Mendel","Ator","Antonio Mendel"
"ator_Ary_Franca","Ator","Ary Franca"
"ator_Augusto_Madeira","Ator","Augusto Madeira"
"ator_Beatriz_Blancsak","Ator","Beatriz Blancsak"
"ator_Beth_Berardo","Ator","Beth Berardo"
"ator_Betina_Pons","Ator","Betina Pons"
"ator_Beto_Bellini","Ator","Beto Bellini"
"ator_Beto_Bruno","Ator","Beto Bruno"
"ator_Betty_Erthal","Ator","Betty Erthal"
"ator_Bruno_Buaiz","Ator","Bruno Buaiz"
"ator_Bruno_Kimura","Ator","Bruno Kimura"
"ator_Bruno_Pereira","Ator","Bruno Pereira"
"ator_Bruno_Rodrigues","Ator","Bruno Rodrigues"
"ator_Bruno_Vieira","Ator","Bruno Vieira"
"ator_Cacau_Hygino","Ator","Cacau Hygino"
"ator_Carla_Diaz","Ator","Carla Diaz"
"ator_Carla_Nebel","Ator","Carla Nebel"
"ator_Carla_Pompilio","Ator","Carla Pompilio"
"ator_Carlo_Mossy","Ator","Carlo Mossy"
"ator_Carlos_Marapo","Ator","Carlos Marapo"
"ator_Carlos_Viegas","Ator","Carlos Viegas"
"ator_Celia_Regina","Ator","Celia Regina"
"ator_Cibele_Larrama","Ator","Cibele Larrama"
"ator_Clara_Serejo","Ator","Clara Serejo"
"ator_Clarisse_Derzie","Ator","Clarisse Derzie"
"ator_Claudia_Benevides","Ator","Claudia Benevides"
"ator_Cludia_Jimenez","Ator","Cláudia Jimenez"
"ator_Claudia_Tome","Ator","Claudia Tome"
"ator_Cludio_De_Andrade","Ator","Cláudio De Andrade"
"ator_Cludio_Handrey","Ator","Cláudio Handrey"
"ator_Clecio_Souto","Ator","Clecio Souto"
"ator_Cristiana_Pompeo","Ator","Cristiana Pompeo"
"ator_Cyramo_Rosalem","Ator","Cyramo Rosalem"
"ator_Daniel_Gaggini","Ator","Daniel Gaggini"
"ator_Daniel_Oliveira_Gawas","Ator","Daniel Oliveira Gawas"
"ator_Danielle_Oliveira","Ator","Danielle Oliveira"
"ator_Danielle_Ribeiro","Ator","Danielle Ribeiro"
"ator_Danielle_Robles","Ator","Danielle Robles"
"ator_Don_Chagas","Ator","Don Chagas"
"ator_Edir_Duqui","Ator","Edir Duqui"
"ator_Eduardo_Gascar","Ator","Eduardo Gascar"
"ator_Eliseu_Caetano","Ator","Eliseu Caetano"
"ator_Elizabeth_Savalla","Ator","Elizabeth Savalla"
"ator_Ellan_Lustosa","Ator","Ellan Lustosa"
"ator_Emiliano_Ruschel","Ator","Emiliano Ruschel"
"ator_Emilyano_Scalabrini","Ator","Emilyano Scalabrini"
"ator_Erica_Menezes","Ator","Erica Menezes"
"ator_Fabiano_Nogueira","Ator","Fabiano Nogueira"
"ator_Fabio_Florentino","Ator","Fabio Florentino"
"ator_Fabio_Goncalves","Ator","Fabio Goncalves"
"ator_Fabio_Quinet","Ator","Fabio Quinet"
"ator_Fabio_Zambroni","Ator","Fabio Zambroni"
"ator_Fatima_Freire","Ator","Fatima Freire"
"ator_Felipe_Saraiva","Ator","Felipe Saraiva"
"ator_Fernando_Arze","Ator","Fernando Arze"
"ator_Fernando_Nidecker","Ator","Fernando Nidecker"
"ator_Filipe_Kammer","Ator","Filipe Kammer"
"ator_Flavio_Antonio","Ator","Flavio Antonio"
"ator_Gabriel_Azevedo","Ator","Gabriel Azevedo"
